season,player_name,age,team,games,minutes_per_game,fg,fga,fg_pct,three_p,three_pa,three_pct,two_p,two_pa,two_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts
2022-23,David Roddy,22.0,MEM,70,18.0,2.6,6.0,0.429,0.9,3.0,0.307,1.7000000000000002,3.0,0.5666666666666668,0.5083333333333334,0.6,0.9,0.631,0.7,2.0,2.8,0.8,0.4,0.3,0.8,1.5,6.7
2022-23,Davion Mitchell,24.0,SAC,80,18.1,2.3,5.0,0.454,0.8,2.5,0.32,1.4999999999999998,2.5,0.5999999999999999,0.5399999999999999,0.3,0.4,0.806,0.2,1.1,1.3,2.3,0.6,0.2,0.8,1.4,5.6
2022-23,Davis Bertans,30.0,DAL,45,10.9,1.5,3.6,0.431,1.2,3.1,0.39,0.30000000000000004,0.5,0.6000000000000001,0.5833333333333334,0.3,0.3,0.867,0.2,1.0,1.2,0.5,0.2,0.2,0.2,1.2,4.6
2022-23,Davon Reed,28.0,DEN,43,8.0,0.7,2.0,0.333,0.4,1.1,0.37,0.29999999999999993,0.8999999999999999,0.3333333333333333,0.44999999999999996,0.4,0.6,0.667,0.2,1.1,1.4,0.5,0.3,0.1,0.5,0.9,2.1
2022-23,Day'Ron Sharpe,21.0,BKN,48,11.5,1.9,3.6,0.544,0.1,0.2,0.545,1.7999999999999998,3.4,0.5294117647058824,0.5416666666666666,0.7,1.1,0.636,2.1,2.1,4.2,0.8,0.3,0.7,0.9,1.9,4.7
2022-23,De'Aaron Fox,25.0,SAC,73,33.4,9.3,18.2,0.512,1.6,5.0,0.324,7.700000000000001,13.2,0.5833333333333335,0.5549450549450551,4.7,6.0,0.78,0.5,3.6,4.2,6.1,1.1,0.3,2.5,2.4,25.0
2022-23,De'Andre Hunter,25.0,ATL,67,31.7,5.7,12.3,0.461,1.5,4.3,0.35,4.2,8.0,0.525,0.524390243902439,2.6,3.1,0.826,0.7,3.6,4.2,1.4,0.5,0.3,1.2,3.0,15.4
2022-23,De'Anthony Melton,25.0,PHI,77,27.9,3.6,8.5,0.425,2.0,5.2,0.39,1.6,3.3,0.4848484848484849,0.5411764705882353,0.9,1.1,0.793,0.9,3.2,4.1,2.6,1.6,0.5,1.3,2.5,10.1
2022-23,DeAndre Jordan,34.0,DEN,39,15.0,2.3,2.9,0.765,0.0,0.0,1.0,2.3,2.9,0.793103448275862,0.793103448275862,0.6,1.2,0.458,1.3,3.8,5.2,0.9,0.3,0.6,1.2,1.8,5.1
2022-23,DeMar DeRozan,33.0,CHI,74,36.2,8.9,17.6,0.504,0.6,1.9,0.324,8.3,15.700000000000001,0.5286624203821656,0.5227272727272727,6.2,7.1,0.872,0.5,4.2,4.6,5.1,1.1,0.5,2.1,2.5,24.5
2022-23,Dean Wade,26.0,CLE,44,20.3,1.7,4.0,0.412,1.0,2.9,0.354,0.7,1.1,0.6363636363636362,0.55,0.3,0.5,0.652,0.5,3.0,3.4,0.8,0.6,0.5,0.4,2.0,4.7
2022-23,Deandre Ayton,24.0,PHX,67,30.4,7.8,13.2,0.589,0.1,0.4,0.292,7.7,12.799999999999999,0.6015625000000001,0.5946969696969697,2.3,3.0,0.76,2.6,7.4,10.0,1.7,0.6,0.8,1.8,2.8,18.0
2022-23,Dejounte Murray,26.0,ATL,74,36.4,8.3,17.8,0.464,1.8,5.2,0.344,6.500000000000001,12.600000000000001,0.5158730158730159,0.5168539325842697,2.1,2.6,0.832,0.7,4.5,5.3,6.1,1.5,0.3,2.2,1.4,20.5
2022-23,Delon Wright,31.0,WAS,50,24.4,2.8,5.8,0.474,0.8,2.4,0.345,1.9999999999999998,3.4,0.588235294117647,0.5517241379310345,1.0,1.2,0.867,1.2,2.4,3.6,3.9,1.8,0.3,0.9,1.2,7.4
2022-23,Deni Avdija,22.0,WAS,76,26.6,3.3,7.6,0.437,0.9,3.1,0.297,2.4,4.5,0.5333333333333333,0.493421052631579,1.6,2.2,0.739,1.0,5.4,6.4,2.8,0.9,0.4,1.6,2.8,9.2
2022-23,Dennis Schröder,29.0,LAL,66,30.1,4.1,9.8,0.415,1.1,3.4,0.329,2.9999999999999996,6.4,0.4687499999999999,0.47448979591836726,3.3,3.8,0.857,0.3,2.2,2.5,4.5,0.8,0.2,1.7,2.2,12.6
2022-23,Dennis Smith Jr.,25.0,CHA,54,25.7,3.4,8.4,0.412,0.4,2.1,0.216,3.0,6.300000000000001,0.47619047619047616,0.42857142857142855,1.4,2.0,0.736,0.5,2.6,3.1,4.8,1.4,0.5,1.5,2.3,8.8
2022-23,Deonte Burton,29.0,SAC,2,3.2,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-23,Dereon Seabron,23.0,NOP,5,2.3,0.4,1.0,0.4,0.0,0.0,0.0,0.4,1.0,0.4,0.4,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.8
2022-23,Derrick Jones Jr.,26.0,CHI,64,14.0,1.8,3.6,0.5,0.4,1.3,0.338,1.4,2.3,0.6086956521739131,0.5555555555555556,1.0,1.3,0.738,0.9,1.5,2.4,0.5,0.5,0.6,0.4,1.3,5.0
2022-23,Derrick Rose,34.0,NYK,27,12.5,2.3,5.9,0.384,0.7,2.3,0.302,1.5999999999999999,3.6000000000000005,0.44444444444444436,0.4491525423728813,0.4,0.4,0.917,0.3,1.2,1.5,1.7,0.3,0.2,0.8,0.7,5.6
2022-23,Derrick White,28.0,BOS,82,28.3,4.3,9.2,0.462,1.8,4.8,0.381,2.5,4.3999999999999995,0.5681818181818182,0.5652173913043479,2.0,2.3,0.875,0.6,2.9,3.6,3.9,0.7,0.9,1.2,2.2,12.4
2022-23,Desmond Bane,25.0,MEM,58,31.7,7.8,16.2,0.479,2.9,7.0,0.408,4.9,9.2,0.532608695652174,0.5709876543209876,3.1,3.5,0.883,0.7,4.3,5.0,4.4,1.0,0.4,2.2,2.6,21.5
2022-23,Devin Booker,26.0,PHX,53,34.6,9.9,20.1,0.494,2.1,6.0,0.351,7.800000000000001,14.100000000000001,0.5531914893617021,0.5447761194029851,5.8,6.8,0.855,0.9,3.7,4.5,5.5,1.0,0.3,2.7,3.0,27.8
2022-23,Devin Vassell,22.0,SAS,38,31.0,6.9,15.7,0.439,2.7,7.0,0.387,4.2,8.7,0.48275862068965525,0.5254777070063694,2.1,2.6,0.78,0.2,3.7,3.9,3.6,1.1,0.4,1.5,1.5,18.5
2022-23,Devon Dotson,23.0,WAS,6,8.9,0.2,1.7,0.1,0.2,0.7,0.25,0.0,1.0,0.0,0.17647058823529416,0.0,0.0,0.0,1.0,0.7,1.7,1.3,0.8,0.0,0.5,1.5,0.5
2022-23,Devonte' Graham,28.0,SAS,73,18.3,2.2,5.9,0.374,1.6,4.6,0.352,0.6000000000000001,1.3000000000000007,0.46153846153846134,0.5084745762711864,1.3,1.8,0.748,0.3,1.4,1.7,2.7,0.6,0.2,0.7,1.1,7.4
2022-23,Dewayne Dedmon,33.0,PHI,38,11.2,2.0,4.0,0.51,0.3,1.0,0.308,1.7,3.0,0.5666666666666667,0.5375,0.9,1.3,0.673,0.9,2.6,3.5,0.7,0.2,0.5,0.7,2.0,5.2
2022-23,Dillon Brooks,27.0,MEM,73,30.3,5.4,13.6,0.396,2.0,6.0,0.326,3.4000000000000004,7.6,0.44736842105263164,0.4705882352941177,1.6,2.1,0.779,0.6,2.7,3.3,2.6,0.9,0.2,1.4,3.3,14.3
2022-23,Domantas Sabonis,27.0,SAC,79,34.6,7.3,11.9,0.615,0.4,1.1,0.373,6.8999999999999995,10.8,0.6388888888888888,0.6302521008403361,4.1,5.5,0.742,3.2,9.1,12.3,7.3,0.8,0.5,2.9,3.5,19.1
2022-23,Dominick Barlow,20.0,SAS,28,14.6,1.6,3.1,0.535,0.0,0.1,0.0,1.6,3.0,0.5333333333333333,0.5161290322580645,0.6,0.9,0.72,1.6,2.0,3.6,0.9,0.4,0.7,0.5,2.0,3.9
2022-23,Donovan Mitchell,26.0,CLE,68,35.8,10.0,20.6,0.484,3.6,9.3,0.386,6.4,11.3,0.5663716814159292,0.5728155339805825,4.7,5.4,0.867,0.9,3.3,4.3,4.4,1.5,0.4,2.6,2.5,28.3
2022-23,Donovan Williams,21.0,ATL,2,2.1,1.0,2.5,0.4,0.0,1.0,0.0,1.0,1.5,0.6666666666666666,0.4,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0
2022-23,Donte DiVincenzo,26.0,GSW,72,26.3,3.3,7.5,0.435,2.1,5.3,0.397,1.1999999999999997,2.2,0.5454545454545453,0.58,0.8,1.0,0.817,1.1,3.4,4.5,3.5,1.3,0.1,1.6,1.8,9.4
2022-23,Dorian Finney-Smith,30.0,BKN,66,30.4,3.0,7.6,0.391,1.7,5.1,0.337,1.3,2.5,0.52,0.5065789473684211,0.7,0.9,0.763,1.7,3.1,4.8,1.5,0.8,0.5,0.9,2.2,8.3
2022-23,Doug McDermott,31.0,SAS,64,20.5,3.7,8.2,0.457,1.9,4.7,0.413,1.8000000000000003,3.499999999999999,0.5142857142857145,0.5670731707317074,0.8,1.1,0.757,0.4,1.8,2.2,1.4,0.2,0.1,0.9,1.8,10.2
2022-23,Draymond Green,33.0,GSW,73,31.5,3.4,6.5,0.527,0.5,1.8,0.305,2.9,4.7,0.6170212765957447,0.5615384615384615,1.1,1.5,0.713,0.9,6.3,7.2,6.8,1.0,0.8,2.8,3.1,8.5
2022-23,Drew Eubanks,26.0,POR,78,20.3,2.7,4.3,0.641,0.1,0.2,0.389,2.6,4.1,0.6341463414634148,0.6395348837209303,1.1,1.6,0.664,1.7,3.7,5.4,1.3,0.5,1.3,0.9,2.2,6.6
2022-23,Dru Smith,25.0,BKN,15,10.6,1.2,3.0,0.4,0.3,1.3,0.263,0.8999999999999999,1.7,0.5294117647058824,0.44999999999999996,0.2,0.2,1.0,0.1,1.5,1.6,1.5,0.7,0.3,0.2,1.5,2.9
2022-23,Duane Washington Jr.,23.0,NYK,31,12.7,3.0,8.3,0.367,1.3,3.6,0.36,1.7,4.700000000000001,0.3617021276595744,0.4397590361445783,0.5,0.8,0.667,0.1,1.1,1.2,2.0,0.2,0.1,1.1,0.7,7.9
2022-23,Duncan Robinson,29.0,MIA,42,16.4,2.1,5.6,0.371,1.5,4.6,0.328,0.6000000000000001,1.0,0.6000000000000001,0.5089285714285715,0.7,0.8,0.906,0.2,1.5,1.6,1.1,0.3,0.0,0.7,1.8,6.4
2022-23,Dwight Powell,31.0,DAL,76,19.2,2.6,3.5,0.732,0.0,0.1,0.0,2.6,3.4,0.7647058823529412,0.7428571428571429,1.5,2.2,0.667,2.0,2.2,4.1,0.9,0.6,0.3,0.9,2.8,6.7
2022-23,Dylan Windler,26.0,CLE,3,3.5,0.7,1.0,0.667,0.3,0.7,0.5,0.39999999999999997,0.30000000000000004,1.333333333333333,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,0.0,1.7
2022-23,Dyson Daniels,20.0,NOP,59,17.7,1.5,3.5,0.418,0.5,1.5,0.314,1.0,2.0,0.5,0.5,0.4,0.7,0.65,0.6,2.6,3.2,2.3,0.7,0.2,1.0,1.7,3.8
2022-23,Edmond Sumner,27.0,BKN,53,13.9,2.3,5.1,0.461,0.6,1.6,0.356,1.6999999999999997,3.4999999999999996,0.4857142857142857,0.5098039215686274,1.9,2.0,0.917,0.2,1.2,1.5,1.3,0.6,0.2,0.9,1.6,7.1
2022-23,Eric Gordon,34.0,LAC,69,28.5,4.2,9.5,0.446,1.9,5.2,0.371,2.3000000000000003,4.3,0.5348837209302326,0.5421052631578948,2.1,2.5,0.821,0.2,1.7,1.9,2.7,0.6,0.4,1.5,1.1,12.4
2022-23,Eugene Omoruyi,26.0,DET,40,16.1,2.5,5.7,0.443,0.6,2.2,0.281,1.9,3.5,0.5428571428571428,0.49122807017543857,1.3,1.9,0.68,1.1,1.7,2.8,0.7,0.7,0.1,0.9,2.3,7.0
2022-23,Evan Fournier,30.0,NYK,27,17.0,2.1,6.1,0.337,1.3,4.2,0.307,0.8,1.8999999999999995,0.4210526315789475,0.45081967213114754,0.7,0.8,0.857,0.1,1.7,1.8,1.3,0.6,0.1,0.8,1.7,6.1
2022-23,Evan Mobley,22.0,CLE,79,34.4,6.6,12.0,0.554,0.3,1.3,0.216,6.3,10.7,0.588785046728972,0.5625,2.6,3.8,0.674,2.4,6.6,9.0,2.8,0.8,1.5,1.8,2.8,16.2
2022-23,Facundo Campazzo,32.0,DAL,8,6.5,0.4,1.6,0.231,0.4,1.4,0.273,0.0,0.20000000000000018,0.0,0.37500000000000006,0.1,0.3,0.5,0.0,0.3,0.3,1.1,0.8,0.0,0.4,0.4,1.3
2022-23,Frank Jackson,25.0,PHX,1,5.1,0.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
2022-23,Frank Kaminsky,30.0,HOU,36,6.5,0.9,1.8,0.492,0.4,0.9,0.394,0.5,0.9,0.5555555555555556,0.6111111111111112,0.4,0.4,0.875,0.2,1.3,1.4,0.9,0.2,0.1,0.3,0.6,2.5
2022-23,Frank Ntilikina,24.0,DAL,47,12.9,1.0,2.8,0.364,0.4,1.4,0.254,0.6,1.4,0.4285714285714286,0.4285714285714286,0.5,0.7,0.667,0.1,1.2,1.3,1.2,0.3,0.1,0.6,1.4,2.9
2022-23,Franz Wagner,21.0,ORL,80,32.6,6.8,14.0,0.485,1.6,4.5,0.361,5.199999999999999,9.5,0.5473684210526315,0.5428571428571428,3.4,4.0,0.842,0.9,3.2,4.1,3.5,1.0,0.2,2.1,2.3,18.6
2022-23,Fred VanVleet,29.0,TOR,69,36.7,6.3,16.1,0.393,3.0,8.8,0.342,3.3,7.300000000000001,0.45205479452054786,0.48447204968944096,3.7,4.1,0.898,0.4,3.6,4.1,7.2,1.8,0.6,2.0,2.8,19.3
2022-23,Furkan Korkmaz,25.0,PHI,37,9.6,1.3,3.0,0.432,0.5,1.2,0.391,0.8,1.8,0.4444444444444445,0.5166666666666667,0.7,1.0,0.722,0.2,1.0,1.1,0.6,0.3,0.1,0.6,0.5,3.8
2022-23,Gabe Vincent,27.0,MIA,68,25.9,3.4,8.3,0.402,1.7,5.1,0.334,1.7,3.200000000000001,0.5312499999999998,0.5120481927710843,1.0,1.1,0.872,0.4,1.7,2.1,2.5,0.9,0.1,1.4,2.3,9.4
2022-23,Gabe York,29.0,IND,3,18.6,2.7,7.0,0.381,2.0,6.0,0.333,0.7000000000000002,1.0,0.7000000000000002,0.5285714285714286,0.7,0.7,1.0,0.0,2.0,2.0,1.7,0.7,0.0,0.0,1.7,8.0
2022-23,Garrett Temple,37.0,NOP,25,6.5,0.7,1.8,0.4,0.4,1.0,0.423,0.29999999999999993,0.8,0.3749999999999999,0.49999999999999994,0.1,0.2,0.75,0.2,0.5,0.7,0.5,0.4,0.1,0.2,0.6,2.0
2022-23,Garrison Mathews,26.0,ATL,54,12.7,1.4,3.7,0.363,1.2,3.3,0.35,0.19999999999999996,0.40000000000000036,0.49999999999999944,0.5405405405405405,0.9,1.0,0.906,0.2,1.1,1.4,0.5,0.4,0.1,0.4,1.1,4.8
2022-23,Gary Harris,28.0,ORL,48,24.7,2.9,6.4,0.45,2.0,4.5,0.431,0.8999999999999999,1.9000000000000004,0.47368421052631565,0.609375,0.6,0.6,0.9,0.4,1.6,2.0,1.2,0.9,0.3,0.6,1.9,8.3
2022-23,Gary Payton II,30.0,GSW,22,16.7,1.9,3.1,0.594,0.6,1.2,0.5,1.2999999999999998,1.9000000000000001,0.6842105263157894,0.7096774193548386,0.3,0.3,0.857,1.1,2.0,3.1,1.4,1.0,0.2,0.7,2.0,4.6
2022-23,Gary Trent Jr.,24.0,TOR,66,32.1,6.1,14.2,0.433,2.5,6.8,0.369,3.5999999999999996,7.3999999999999995,0.48648648648648646,0.5176056338028169,2.6,3.1,0.839,0.5,2.2,2.6,1.6,1.6,0.2,0.8,1.5,17.4
2022-23,George Hill,37.0,IND,46,18.1,1.7,3.6,0.47,0.7,2.1,0.358,1.0,1.5,0.6666666666666666,0.5694444444444444,0.9,1.2,0.764,0.3,1.5,1.8,2.4,0.6,0.1,0.7,1.2,5.0
2022-23,Georges Niang,30.0,PHI,78,19.4,2.8,6.4,0.442,2.0,4.9,0.401,0.7999999999999998,1.5,0.5333333333333332,0.5937499999999999,0.5,0.6,0.867,0.2,2.1,2.4,1.0,0.4,0.2,0.7,1.9,8.2
2022-23,Giannis Antetokounmpo,28.0,MIL,63,32.1,11.2,20.3,0.553,0.7,2.7,0.275,10.5,17.6,0.5965909090909091,0.5689655172413792,7.9,12.3,0.645,2.2,9.6,11.8,5.7,0.8,0.8,3.9,3.1,31.1
2022-23,Goga Bitadze,23.0,ORL,38,12.0,1.8,3.3,0.552,0.2,0.7,0.231,1.6,2.5999999999999996,0.6153846153846155,0.5757575757575758,0.6,1.1,0.548,1.6,2.0,3.6,1.0,0.4,0.7,0.6,1.7,4.4
2022-23,Goran Dragic,37.0,MIL,58,15.0,2.4,5.8,0.421,0.9,2.5,0.359,1.5,3.3,0.4545454545454546,0.4913793103448276,0.5,0.8,0.689,0.3,1.1,1.4,2.6,0.2,0.1,1.1,1.1,6.3
2022-23,Gordon Hayward,33.0,CHA,50,31.5,5.5,11.6,0.475,1.0,3.2,0.325,4.5,8.399999999999999,0.5357142857142858,0.5172413793103449,2.6,3.2,0.811,0.7,3.6,4.3,4.1,0.8,0.2,2.0,1.4,14.7
2022-23,Gorgui Dieng,33.0,SAS,31,11.6,1.5,3.8,0.385,0.7,2.4,0.28,0.8,1.4,0.5714285714285715,0.48684210526315796,0.3,0.4,0.769,0.9,2.6,3.5,1.7,0.1,0.5,1.0,1.8,3.9
2022-23,Grant Williams,24.0,BOS,79,25.9,2.7,6.0,0.454,1.5,3.7,0.395,1.2000000000000002,2.3,0.5217391304347827,0.5750000000000001,1.2,1.5,0.77,1.1,3.5,4.6,1.7,0.5,0.4,1.0,2.4,8.1
2022-23,Grayson Allen,27.0,MIL,72,27.4,3.4,7.7,0.44,2.0,5.1,0.399,1.4,2.6000000000000005,0.5384615384615383,0.5714285714285715,1.6,1.8,0.905,0.8,2.4,3.3,2.3,0.9,0.2,1.0,1.6,10.4
2022-23,Greg Brown III,21.0,POR,16,5.8,0.7,1.8,0.393,0.1,0.4,0.143,0.6,1.4,0.4285714285714286,0.41666666666666663,0.3,0.8,0.417,0.1,1.1,1.2,0.2,0.3,0.3,0.4,0.8,1.8
2022-23,Hamidou Diallo,24.0,DET,56,17.8,3.8,6.7,0.573,0.1,0.4,0.238,3.6999999999999997,6.3,0.5873015873015873,0.5746268656716417,1.6,2.6,0.588,1.0,2.4,3.5,1.0,0.9,0.3,1.3,2.2,9.3
2022-23,Harrison Barnes,31.0,SAC,82,32.5,4.6,9.6,0.473,1.6,4.3,0.374,2.9999999999999996,5.3,0.5660377358490566,0.5625,4.3,5.0,0.847,1.1,3.4,4.5,1.6,0.7,0.1,1.0,1.3,15.0
2022-23,Haywood Highsmith,26.0,MIA,54,18.0,1.7,4.0,0.431,0.7,2.0,0.339,1.0,2.0,0.5,0.5125,0.2,0.5,0.464,1.1,2.4,3.5,0.8,0.7,0.3,0.8,1.5,4.4
2022-23,Herbert Jones,24.0,NOP,66,29.6,3.6,7.6,0.469,0.8,2.5,0.335,2.8,5.1,0.5490196078431373,0.5263157894736842,1.9,2.4,0.764,1.5,2.6,4.1,2.5,1.6,0.6,1.3,3.2,9.8
2022-23,Immanuel Quickley,24.0,NYK,81,28.9,5.2,11.6,0.448,2.1,5.6,0.37,3.1,6.0,0.5166666666666667,0.5387931034482759,2.5,3.1,0.819,0.7,3.4,4.2,3.4,1.0,0.2,1.2,2.0,14.9
2022-23,Isaac Okoro,22.0,CLE,76,21.7,2.3,4.7,0.494,0.8,2.3,0.363,1.4999999999999998,2.4000000000000004,0.6249999999999998,0.5744680851063829,1.0,1.4,0.757,0.7,1.8,2.5,1.1,0.7,0.4,0.6,2.1,6.4
2022-23,Isaiah Hartenstein,25.0,NYK,82,19.9,2.1,4.0,0.535,0.1,0.5,0.216,2.0,3.5,0.5714285714285714,0.5375,0.6,0.9,0.676,2.5,4.0,6.5,1.2,0.6,0.8,0.8,2.6,5.0
2022-23,Isaiah Jackson,21.0,IND,63,16.5,2.8,5.0,0.563,0.0,0.2,0.143,2.8,4.8,0.5833333333333334,0.5599999999999999,1.5,2.3,0.651,1.8,2.7,4.5,0.8,0.5,1.5,0.8,2.4,7.2
2022-23,Isaiah Joe,23.0,OKC,73,19.1,3.1,7.0,0.441,2.2,5.4,0.409,0.8999999999999999,1.5999999999999996,0.5625000000000001,0.6,1.1,1.4,0.82,0.4,2.0,2.4,1.2,0.7,0.1,0.5,1.4,9.5
2022-23,Isaiah Livers,24.0,DET,52,23.1,2.3,5.5,0.417,1.4,3.9,0.365,0.8999999999999999,1.6,0.5624999999999999,0.5454545454545454,0.6,0.8,0.821,0.5,2.2,2.8,0.8,0.5,0.5,0.6,2.0,6.7
2022-23,Isaiah Mobley,23.0,CLE,12,7.0,1.0,2.3,0.429,0.3,0.7,0.375,0.7,1.5999999999999999,0.4375,0.5,0.3,0.3,1.0,0.3,1.3,1.7,0.3,0.3,0.3,0.1,0.7,2.6
2022-23,Isaiah Roby,25.0,NYK,42,11.3,1.6,3.7,0.432,0.4,1.4,0.3,1.2000000000000002,2.3000000000000003,0.5217391304347826,0.48648648648648646,0.5,1.0,0.488,0.5,2.1,2.6,0.9,0.4,0.2,0.7,1.3,4.1
2022-23,Isaiah Stewart,22.0,DET,50,28.3,3.9,8.8,0.442,1.3,4.1,0.327,2.5999999999999996,4.700000000000001,0.5531914893617019,0.5170454545454545,2.2,3.0,0.738,2.3,5.8,8.1,1.4,0.4,0.7,1.4,2.7,11.3
2022-23,Isaiah Todd,21.0,WAS,6,10.2,0.5,3.2,0.158,0.2,1.7,0.1,0.3,1.5000000000000002,0.19999999999999996,0.18749999999999997,0.3,0.3,1.0,0.3,1.7,2.0,0.7,0.2,0.0,0.3,0.7,1.5
2022-23,Ish Smith,34.0,DEN,43,9.3,1.2,3.0,0.397,0.0,0.3,0.167,1.2,2.7,0.4444444444444444,0.39999999999999997,0.0,0.1,0.5,0.1,1.1,1.3,2.3,0.2,0.2,1.0,0.8,2.5
2022-23,Ish Wainright,28.0,PHX,60,15.3,1.4,3.8,0.37,1.0,2.9,0.329,0.3999999999999999,0.8999999999999999,0.44444444444444436,0.5,0.4,0.5,0.839,0.8,1.6,2.3,0.9,0.6,0.4,0.4,2.0,4.2
2022-23,Ivica Zubac,26.0,LAC,76,28.5,4.3,6.8,0.634,0.0,0.0,0.0,4.3,6.8,0.6323529411764706,0.6323529411764706,2.2,3.1,0.697,3.1,6.8,9.9,1.0,0.4,1.3,1.5,2.9,10.8
2022-23,JD Davison,20.0,BOS,12,5.5,0.7,1.6,0.421,0.2,0.6,0.286,0.49999999999999994,1.0,0.49999999999999994,0.49999999999999994,0.1,0.2,0.5,0.2,0.6,0.8,0.9,0.2,0.2,0.3,0.4,1.6
2022-23,JT Thor,20.0,CHA,69,14.0,1.4,3.4,0.399,0.6,1.8,0.317,0.7999999999999999,1.5999999999999999,0.5,0.5,0.5,0.7,0.702,0.5,1.7,2.2,0.5,0.3,0.3,0.6,1.0,3.8
2022-23,Ja Morant,23.0,MEM,61,31.9,9.3,19.9,0.466,1.5,4.9,0.307,7.800000000000001,14.999999999999998,0.5200000000000001,0.5050251256281407,6.1,8.1,0.748,1.0,4.9,5.9,8.1,1.1,0.3,3.4,1.6,26.2
2022-23,JaMychal Green,33.0,GSW,57,14.0,2.4,4.4,0.54,0.7,1.9,0.378,1.7,2.5000000000000004,0.6799999999999998,0.625,0.9,1.2,0.776,1.3,2.3,3.6,0.9,0.4,0.4,0.9,1.8,6.4
2022-23,JaVale McGee,35.0,DAL,42,8.4,1.9,3.0,0.64,0.0,0.1,0.4,1.9,2.9,0.6551724137931034,0.6333333333333333,0.6,1.0,0.585,0.7,1.8,2.5,0.3,0.1,0.6,0.9,1.3,4.4
2022-23,Jabari Smith Jr.,20.0,HOU,79,31.0,4.6,11.3,0.408,1.5,4.9,0.307,3.0999999999999996,6.4,0.48437499999999994,0.4734513274336283,2.1,2.6,0.786,1.5,5.7,7.2,1.3,0.5,0.9,1.3,2.9,12.8
2022-23,Jabari Walker,20.0,POR,56,11.1,1.5,3.5,0.419,0.3,1.0,0.286,1.2,2.5,0.48,0.4714285714285714,0.6,0.8,0.756,0.9,1.5,2.3,0.6,0.2,0.2,0.5,1.2,3.9
2022-23,Jack White,25.0,DEN,17,3.9,0.5,1.1,0.421,0.2,0.5,0.333,0.3,0.6000000000000001,0.4999999999999999,0.5454545454545454,0.1,0.2,0.667,0.4,0.6,1.0,0.2,0.2,0.1,0.1,0.5,1.2
2022-23,Jacob Gilyard,24.0,MEM,1,40.8,1.0,3.0,0.333,1.0,3.0,0.333,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,4.0,4.0,7.0,3.0,0.0,2.0,3.0,3.0
2022-23,Jaden Hardy,20.0,DAL,48,14.8,3.0,6.9,0.438,1.3,3.3,0.404,1.7,3.6000000000000005,0.47222222222222215,0.5289855072463767,1.4,1.6,0.823,0.2,1.6,1.9,1.4,0.4,0.1,1.0,1.3,8.8
2022-23,Jaden Ivey,21.0,DET,74,31.1,5.5,13.3,0.416,1.6,4.7,0.343,3.9,8.600000000000001,0.4534883720930232,0.47368421052631576,3.6,4.8,0.747,1.0,2.9,3.9,5.2,0.8,0.2,3.2,3.3,16.3
2022-23,Jaden McDaniels,22.0,MIN,79,30.6,4.7,9.1,0.517,1.4,3.4,0.398,3.3000000000000003,5.699999999999999,0.5789473684210528,0.5934065934065935,1.3,1.8,0.736,1.2,2.7,3.9,1.9,0.9,1.0,1.4,3.4,12.1
2022-23,Jaden Springer,20.0,PHI,16,5.6,1.1,2.2,0.486,0.1,0.3,0.4,1.0,1.9000000000000001,0.5263157894736842,0.5227272727272727,0.4,0.5,0.75,0.4,0.5,0.9,0.5,0.4,0.2,0.2,0.9,2.6
2022-23,Jae Crowder,32.0,MIL,18,18.9,2.5,5.2,0.479,1.3,3.1,0.436,1.2,2.1,0.5714285714285714,0.6057692307692307,0.6,0.7,0.833,0.9,2.9,3.8,1.5,0.7,0.3,0.4,1.5,6.9
2022-23,Jae'Sean Tate,27.0,HOU,31,21.9,3.5,7.4,0.48,0.4,1.5,0.283,3.1,5.9,0.5254237288135593,0.5,1.6,2.2,0.725,1.3,2.5,3.8,2.7,0.7,0.2,1.5,3.4,9.1
2022-23,Jake LaRavia,21.0,MEM,35,11.8,1.1,2.7,0.389,0.7,2.0,0.338,0.40000000000000013,0.7000000000000002,0.5714285714285715,0.5370370370370371,0.2,0.3,0.778,0.5,1.3,1.8,0.6,0.3,0.1,0.5,1.4,3.0
2022-23,Jakob Poeltl,27.0,TOR,72,26.5,5.4,8.6,0.629,0.0,0.0,0.0,5.4,8.6,0.6279069767441862,0.6279069767441862,1.7,2.8,0.592,3.3,5.8,9.1,2.7,0.9,1.2,1.7,2.7,12.5
2022-23,Jalen Brunson,26.0,NYK,68,35.0,8.6,17.6,0.491,2.0,4.7,0.416,6.6,12.900000000000002,0.5116279069767441,0.5454545454545454,4.8,5.8,0.829,0.6,3.0,3.5,6.2,0.9,0.2,2.1,2.2,24.0
